,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.004322883180705648,0.011054643495488766,0.0,0.0,0.0,0.0,0.011323726061599095,0.06506403649784032
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0007532427050846415,0.0,0.0,0.0,0.0,0.0009285962798065332,0.0004843876295612383,0.0,0.0,0.0,0.0,0.002370564213960268
xmeas21_low,0.004773100636858573,0.0,0.0,0.0,0.0003308065708023831,0.0,0.013457296284449194,0.0,0.0,0.0,0.0034919137946868135,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.001872676752525296,0.012201604690326984,0.0,0.0,0.0,0.0,0.0001565302680669779,0.011419529695070773
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0009277193766864353,0.0,0.0,0.0,0.0,0.04969191718962269,0.004198176924187584,0.0,0.0,0.0,0.0,0.017123873085461115
xmeas21_high,0.0018936752954374838,0.0,0.0,0.0,0.000522215508381315,0.0,0.031591510053125264,0.0,0.0,0.0,0.020643728343458793,0.0
