,x1_high,x2_high,x3_high,x4_high,x5_high,x6_high,x7_high,x8_high,x1_low,x2_low,x3_low,x4_low,x5_low,x6_low,x7_low,x8_low
x1_high,0.0,0.05529718602526515,0.0035458173161322347,0.006829023497434531,0.0004347959629188923,0.029618496558586373,0.0599347609660171,0.0274332358763469,0.0,0.013294676903264871,0.004805536797043005,0.00595841117001267,0.0,0.006527989640004389,0.04934761494871091,0.002719911713377122
x2_high,0.04793659702400678,0.0,0.0034174440934811503,0.006541020088405649,0.0003833611444075136,0.027188780238257326,0.05504753297953917,0.02617052668147577,0.014305514881402186,0.0,0.003199833099549548,0.006623946236687736,0.0,0.007166831284024692,0.042382302466415056,0.0035506902921021207
x3_high,0.00904383667777188,0.006801075209217295,0.0,0.0037417119599448085,0.001345216566132867,0.04674469241773889,0.01027332757259103,0.020263452393605188,0.02011456854227832,0.019314562388955986,0.0,0.005513212359312724,0.0,0.0013964576992347075,0.0175500978583589,0.006167075927021487
x4_high,0.0070770070815017695,0.007057570250112857,0.0008565490628700749,0.0,0.00097228259473672,0.007364759510841244,0.007701224301791525,0.0032059875921988112,0.011611778227627299,0.011147252367472146,0.007489043087934631,0.0,0.0,0.0014922219424194862,0.012867701534513155,0.0005536602842814811
x5_high,0.002136672342483659,0.0030642587113525396,0.003563601815645915,0.0005723905037921327,0.0,0.0018948710442196041,0.0009529503818801244,0.004726730497985686,0.0004666457792435951,0.001478544378604616,0.013989286715935672,0.0011074635188041046,0.0,0.0014080076524185582,0.0006368227480867708,0.010277922317966625
x6_high,0.0152161434262182,0.0158998147025187,0.012313455941569414,0.015427298501834183,0.0008967815213688302,0.0,0.016077962699321362,0.005217555325259519,0.0035772323206437447,0.0030739677838107654,0.004902819421325437,0.010952256495783214,0.0,0.0,0.010795704305861631,0.002507479437757511
x7_high,0.07984843924569034,0.07242348045062523,0.009924394140802185,0.008371668247181727,0.0009486605412461541,0.027157173659731103,0.0,0.01838437224433716,0.030571670861539016,0.024504567543594355,0.016360437235503414,0.00400313705725312,0.0,0.00274811530803147,0.0,0.0038136309230315567
x8_high,0.041314168661172386,0.03809966935068172,0.00887317552072584,0.010049440474247785,0.014309729747887462,0.014382093522669316,0.04029289320962012,0.0,0.06451622099116094,0.05629852766021023,0.04406449872911811,0.0014680008863009858,0.0,0.0022832356917479118,0.06754640189809724,0.0
x1_low,0.0,0.015230386640681604,0.02154718867393187,0.009771332164219385,0.01515460322730044,0.008478172777187633,0.02155813873369566,0.0014480064579630262,0.0,0.0363381876863627,0.07109331767447971,0.001166676148766514,0.0,0.0013172527722180778,0.03945346632469892,0.003762414052392626
x2_low,0.011461400836486231,0.0,0.016532451302663464,0.008277501318365297,0.015856931916075123,0.004010336398165001,0.01521409647621985,0.0010995043689582197,0.025645856145793663,0.0,0.05781385483309191,0.000836487664587811,0.0,0.0017939300243121645,0.03119037118736096,0.0013063886922870841
x3_low,0.001465033716582272,0.0016287828775116207,0.0,0.007728130019505683,0.0027579117412666406,0.06317921498391041,0.0032845341565920253,0.016850276486546314,0.0053768205200958215,0.004469484751052299,0.0,0.0005510293860208068,0.0,0.0011787062180093667,0.003812763644755415,0.02358368653466523
x4_low,0.0011341724818458839,0.001237596970352221,0.0004061931653797406,0.0,0.006296996416032844,0.004278200619104401,0.0014755971946913114,0.003231663375530633,0.0005663226117770515,0.000460615662861287,0.009141642137882872,0.0,0.0,0.011535185841267004,0.0007353881738797834,0.0046531197503226485
x5_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x6_low,0.0010657945270394135,0.002458266617876286,0.002331425067184986,0.009928734220965905,0.0021541763808489195,0.0,0.000771711676547627,0.0008883225473944458,0.001286058889816553,0.0008599767055979662,0.005902459578995781,0.0004300322999779548,0.0,0.0,0.004029406800073679,0.004393327046168215
x7_low,0.05389248833792716,0.05083757372108486,0.022116776780317052,0.013015348870586894,0.00538836522437046,0.0274627440945057,0.0,0.0016856663399416006,0.06293024205003142,0.049175878245101924,0.06831323484562984,0.003132077009618335,0.0,4.725694907456316e-05,0.0,0.006173378430811305
x8_low,0.015722255815883584,0.01583477464690941,0.0008204532050695872,0.0015016739116175074,0.001160879534301812,0.012954054384586229,0.019999606614613967,0.0,0.006256069140259495,0.0039135227614537,0.002345647655049802,0.000541224547840981,0.0,0.0004908167735411182,0.01706595922835665,0.0
