,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,6.538945885525653e-05,0.00010499800276442974,0.0007619155125814575,0.007500319307739584,0.02512219219200367,0.0,0.0001307762160224825,1.6615963282201237e-05,0.00016582581640492745,0.05313750756938476,0.08986795208868677
xmeas02_low,0.00015377147791404363,0.0,3.1338068505241372e-06,1.0923278014207071e-05,0.00011881049435178092,0.0004212435618384106,0.0009867318042508068,0.0,1.842151654525328e-06,9.061166794636727e-06,6.662343196601729e-05,0.00027830292733586486
xmeas03_low,0.00013857282986416277,3.13380853687691e-06,0.0,1.8582389787130815e-05,0.00011809574246335465,0.00024001210736578445,0.00018887279554839125,5.959104537474198e-06,0.0,1.541460317493584e-05,0.00011334332314506628,0.0003044788760351772
xmeas08_low,0.0004498149133333628,1.1479954047826681e-05,1.952938324268092e-05,0.0,0.0005710650621868396,0.00018759941620446162,0.0014551518173239557,2.1829826102204517e-05,1.1479954047826681e-05,0.0,0.00015313762546632158,0.0013168550471030498
xmeas09_low,0.008573446401982144,0.00017661307709705877,0.0002581476571995024,0.0003705967036944329,0.0,0.014841126153107549,0.0025936402696630006,0.00013880228886553942,0.00017666676415698613,0.00010040089753585688,0.0,0.01527578619440731
xmeas21_low,0.01324969254246285,0.00023518795818393788,0.000197898847261605,0.001591684918630892,0.0021782981763487407,0.0,0.03343847735140873,0.0005317620183709188,0.00023380301417868008,0.0020907310817754087,0.014998668264390978,0.0
xmeas01_high,0.0,2.2213624177049353e-05,4.8480497581434724e-05,0.0006641717017683834,0.00796773941375865,0.034313901556573836,0.0,0.00011554067144096947,0.0004735017977690143,0.0022424443901574776,0.021699584777941223,0.02514295681009133
xmeas02_high,0.00015033214286815848,0.0,5.6452833380475815e-06,1.9677412309878413e-05,0.0003108653835406504,0.00024195768621795868,0.00026890593980191695,0.0,3.3184758759182916e-06,0.00019355737191333492,0.00010785621160584086,9.960796584007267e-05
xmeas03_high,9.621957982806247e-05,1.842151654525328e-06,0.0,1.0923278014207071e-05,9.161166873851286e-05,0.0001348988891980336,0.00020537124598972732,3.5029479264619904e-06,0.0,9.061166794636727e-06,0.0001972777873950264,0.00022241910670886582
xmeas08_high,0.0011210284911326175,8.937356773343713e-06,1.520397223737364e-05,0.0,0.0006506993749252298,0.0004669771634389977,0.0021607760848959515,1.699490489744423e-05,8.875428014634622e-06,0.0,0.0012053217051239216,0.0008447237529089168
xmeas09_high,0.0025872101563148117,7.002319675637628e-05,0.00011912416096818322,0.00041993669781283566,0.0,0.05640853641876259,0.01033751424106042,0.0002706059409072214,0.00016499982325726562,0.0015401114476426,0.0,0.01611250784140233
xmeas21_high,0.007960486738194708,0.0001939578931899958,0.0002672011988519055,0.0008760412862850297,0.001546707484651885,0.0,0.05848791150652701,0.0003156562537871572,0.00027510569121877513,0.00034587845860766745,0.046506561025022757,0.0
