,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,4.92092964072836e-05,8.34670150457945e-05,0.0006436331298336856,0.003999405972839951,0.00017725533743336995,0.0,0.00011387716651315604,2.9600192720926418e-06,5.4458213685346435e-05,0.0291104212562683,0.07844620644401298
xmeas02_low,5.555150484348237e-05,0.0,9.883526162978197e-07,3.3360405536656747e-06,0.0001566552770311062,9.960102859316772e-05,0.0004920437498281274,0.0,6.158999563550451e-07,2.9422277426936438e-06,2.2717336438395192e-05,0.00018296070847626265
xmeas03_low,4.617484469078007e-05,1.0472700387704295e-06,0.0,5.672598132781151e-06,0.00010481305504038877,0.0005473676592151629,6.109834468433117e-05,1.9965484176887725e-06,0.0,4.708504889156656e-06,3.862925351667633e-05,0.00023800795069989713
xmeas08_low,0.0001535291784279787,3.825097793997945e-06,6.138276943892447e-06,0.0,0.00013979307346897456,0.0001561115519537421,0.0003715822042454131,7.292322788990435e-06,3.825097793997945e-06,0.0,0.00013883201472476216,0.0011622012741387261
xmeas09_low,0.0032379260317708086,3.7530559263829734e-05,0.00011179325963999644,0.00018895857866824063,0.0,0.007742645468041486,0.001187841541454869,6.611857449896737e-05,3.7306342135314036e-05,3.0285808661408312e-05,0.0,0.01045759633385114
xmeas21_low,0.00926516441757452,4.797008128222794e-06,0.00014641451127945908,0.0008853401605405068,0.002449278897780593,0.0,0.02578324824977136,0.00014080348025034882,5.759668986561985e-05,0.0014216642870374296,0.006628435767191291,0.0
xmeas01_high,0.0,4.4754750591862575e-06,3.1249955429048274e-05,0.00033825302461159857,0.0070146686831450205,0.03053831828452388,0.0,7.418446604639796e-05,0.0004462664440612689,0.0020854509549102927,0.005728934997881546,0.02119994680496553
xmeas02_high,5.2204562256102466e-05,0.0,1.7795023739782058e-06,6.006481501951693e-06,0.00023086250246885396,0.0002939655436416691,8.543683659228994e-05,0.0,1.1089104912135894e-06,5.29742081351203e-06,4.0903042683722e-05,1.849502809538154e-05
xmeas03_high,3.152367817777117e-05,6.158999563550451e-07,0.0,3.3360405536656747e-06,3.7011241669299497e-05,0.0001512206862074089,6.798728432408722e-05,1.174170064068897e-06,0.0,4.69259781741487e-06,8.384748779797092e-05,0.00015714091406532598
xmeas08_high,7.679998485585302e-05,3.0217711181539597e-06,4.849142562869985e-06,0.0,0.00017678835577898504,0.00034844517559892165,0.0004308749607233333,5.6430660487118455e-06,2.9600051706063663e-06,0.0,0.00028654616379359375,0.0002480328618192395
xmeas09_high,0.001588660317939781,5.645838478052458e-05,9.050359679242845e-05,0.00031052353158280164,0.0,0.05431506574137903,0.0073078658362986885,0.00010764498448270307,0.0001102169644891177,0.0012958838485010332,0.0,0.019829060956253527
xmeas21_high,0.0027634932025842386,6.619233887537006e-05,0.00017213227880103488,0.0001669189006420982,0.0027517467715726844,0.0,0.05943259877722669,0.00021897229398711918,6.5784460318818e-05,0.00012621384577033188,0.03725952224192209,0.0
