,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.006048019907985257,0.03746888293468549,0.0,0.0,0.0,0.0,0.03715103491033507,0.08115926685408283
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.001239296828291702,0.0,0.0,0.0,0.0,0.0020372326249259295,0.0008222699573399224,0.0,0.0,0.0,0.0,0.0033976630415062307
xmeas21_low,0.005349587393383179,0.0,0.0,0.0,0.0008020677949599579,0.0,0.014441972297364717,0.0,0.0,0.0,0.008499004981376974,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.001657870820404449,0.03128838918373608,0.0,0.0,0.0,0.0,0.019638823741668154,0.02738458560587033
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0011198628294958187,0.0,0.0,0.0,0.0,0.05026375185420596,0.004674275356673584,0.0,0.0,0.0,0.0,0.01665745504702034
xmeas21_high,0.0035603053103958867,0.0,0.0,0.0,0.0012453484258087206,0.0,0.02971577033536662,0.0,0.0,0.0,0.025290879972268948,0.0
