,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.004360046052487522,0.02665952800405663,0.0,0.0,0.0,0.0,0.062171410195416416,0.0907224498112838
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.002554083366614006,0.0,0.0,0.0,0.0,0.0034587431031060994,0.0016594716833128738,0.0,0.0,0.0,0.0,0.00502689350244708
xmeas21_low,0.01078256989709585,0.0,0.0,0.0,0.0008292611583077023,0.0,0.0294616252557455,0.0,0.0,0.0,0.01851601647763383,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0018085039059332437,0.03077027805038524,0.0,0.0,0.0,0.0,0.02170708388187312,0.024229489392368228
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.002254696711670564,0.0,0.0,0.0,0.0,0.05513758653531157,0.009510516503732632,0.0,0.0,0.0,0.0,0.01523879304075374
xmeas21_high,0.00727490498550854,0.0,0.0,0.0,0.002090147481934328,0.0,0.05776332033120835,0.0,0.0,0.0,0.05211580839616223,0.0
