,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,4.865705964960435e-05,8.88638696654535e-05,0.0007563450699574842,0.010735263881001884,0.021046044607362386,0.0,0.00011310663080406587,2.969546236340229e-06,3.9653465878046815e-05,0.007835704805034113,0.07486779604592785
xmeas02_low,2.5116886308896905e-05,0.0,1.0432390640306866e-06,3.821599821865975e-06,2.9839325307046054e-05,8.84291140690682e-05,0.00017146857695849702,0.0,6.132496197123926e-07,3.0164379800079792e-06,1.2702747207595156e-05,5.676926832181779e-05
xmeas03_low,8.757657699759891e-05,1.0427625280991914e-06,0.0,6.4982115340584305e-06,0.00021441956397698548,0.00019016099721206518,3.401960603876782e-05,1.982995892602667e-06,0.0,5.129120586653939e-06,6.820957587862083e-05,9.182468911249663e-05
xmeas08_low,7.468878228925706e-05,3.808613039011255e-06,6.479088466806227e-06,0.0,0.00018533521557608383,0.00015025579429152607,0.0001510461392206624,7.242755296521143e-06,3.808613039011255e-06,0.0,7.890005177249987e-05,0.00013143059542068588
xmeas09_low,0.0019709639598073352,3.741056632266636e-05,9.854821321446229e-06,0.00021677539717135412,0.0,0.002723194246734537,0.0013441807811568037,6.033752816918702e-06,3.741056632266636e-05,1.966975144426193e-05,0.0,0.005358542552651153
xmeas21_low,0.0044645012722573365,0.0002602354051757298,1.7835140731461459e-07,0.0008127943204326948,0.0005944018312434799,0.0,0.014780115862362905,0.00022717185636518723,5.7513796500556594e-05,0.0012925543506964914,0.0011872782426478718,0.0
xmeas01_high,0.0,4.351068000544092e-06,1.9124320029358864e-05,0.0004019427239393263,0.006653876891554433,0.020553000692063672,0.0,7.323683584162743e-05,0.00044274524551374424,0.0021334114634598347,0.004534896760991933,0.014013388204992972
xmeas02_high,2.6049682812138872e-05,0.0,1.9827368971710143e-06,7.26318358127625e-06,3.111480161662889e-05,7.678874177008623e-05,4.966454800214614e-05,0.0,1.165516558147746e-06,0.0001779319311667414,2.4142790219847826e-05,8.980666277716761e-05
xmeas03_high,1.5890327554658285e-05,6.132496197123926e-07,0.0,3.821599821865975e-06,2.9839325307046054e-05,9.334890313957993e-05,3.671658688411192e-05,1.1662015070760972e-06,0.0,3.0164379800079792e-06,0.00011128143680557375,7.634629450074362e-05
xmeas08_high,8.898351249158172e-05,3.008753276063945e-06,5.118391591038254e-06,0.0,0.00018152673223753568,8.848496415968514e-05,0.00022657582779270804,5.721677500857241e-06,3.008753276063945e-06,0.0,0.0005403500318141526,0.0002673867507041948
xmeas09_high,0.0010405655726330842,5.620899168592467e-05,9.562277238192606e-05,0.0003503327770069335,0.0,0.04558570818004818,0.004592941650459079,0.00010689408093143347,1.2608952206571694e-05,0.0002239265939176104,0.0,0.015409343614900354
xmeas21_high,0.0023273715123688023,1.1431367227526789e-05,0.00017791993997921113,2.644685453404087e-05,0.001695869475374982,0.0,0.026191044309882963,0.00021715788086195366,0.00015879105016547998,0.0001814083607562399,0.013765880591035184,0.0
