,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,9.18658881157586e-05,0.0001285017277730434,0.0007567101342705612,0.017687207162983887,0.06361631749416316,0.0,0.00014962503113165673,3.748854642786459e-05,0.00026867189436076205,0.03468232079096642,0.08940751660265082
xmeas02_low,0.00016278562231811176,0.0,5.937543374728745e-06,2.0041865679020194e-05,0.0007231682345453883,0.0005172187544411696,0.0011907233694354554,0.0,3.700012548331071e-06,1.767582161899766e-05,7.314951412280812e-05,0.0006802771115177181
xmeas03_low,0.0003343308353706399,6.298711510312356e-06,0.0,3.411928364928997e-05,0.0008394690262402274,0.0016653677107917229,0.00018224432206362541,1.1378032224623914e-05,0.0,2.9795088712682967e-05,0.00027530692182790005,0.0006662174563771017
xmeas08_low,0.0004572559794003325,2.2862988503447227e-05,3.6690175932685645e-05,0.0,0.000673358489958403,0.0020954222252537787,0.001691354886004175,4.13011505953601e-05,2.2862988503447227e-05,0.0,0.00034241829847264025,0.005458045239037161
xmeas09_low,0.007485470307543458,0.0008765559982397125,0.0006006783552241785,0.0005948922411018369,0.0,0.02106343065634744,0.00324039217993456,0.0003108998093267194,0.0007363414009714178,0.0008851764377034866,0.0,0.03234648417688819
xmeas21_low,0.008062384104504189,0.0008893667032576051,0.0014137593375617872,0.0020530143890272814,0.012614940825785157,0.0,0.01795836678514623,0.0016107277767616094,0.0003636096634632553,0.0034914569233307196,0.010429364562045157,0.0
xmeas01_high,0.0,4.245272607809717e-05,9.160505175227082e-05,0.0019529040833761006,0.008765305406515505,0.07690844908935726,0.0,0.00021950025982131105,0.0005120546301577298,0.002375551736727622,0.02273850657854436,0.05567908095433134
xmeas02_high,0.00015760200711471356,0.0,1.0903459489983714e-05,3.680521102458894e-05,0.0006143146664230034,0.002085584632851115,0.0002502920609097328,0.0,6.7945171159913626e-06,0.0005761457865390159,0.00018444456114989746,0.00028624942114690975
xmeas03_high,9.428708298998603e-05,3.700012548331071e-06,0.0,2.0041865679020194e-05,0.0001584674992847883,0.0010029911854204793,0.0001978386552337572,6.6836931405432295e-06,0.0,0.0002676528775052503,0.0002343547144245924,0.0008340554427978398
xmeas08_high,0.001145928278886251,1.789435853363439e-05,0.00021964585315328923,0.0,0.003384767804959405,0.002914074319562512,0.0020795440763843242,3.1985272631827785e-05,1.7518064800734274e-05,0.0,0.001999638498056783,0.0010717799257617972
xmeas09_high,0.0013466990728770853,8.631437254389267e-05,0.00014408619104322104,0.0005007231169490136,0.0,0.0634443247145717,0.006000776173787088,0.0003682743624648592,0.0003714968472779027,0.002769193646068697,0.0,0.024805357629723676
xmeas21_high,0.003944293867032456,0.0006734093782345828,0.000330166900941545,0.0025944799838381167,0.016165604011393254,0.0,0.043230677503172596,0.00037995679918699103,0.0004956529856525012,0.0007047882965764033,0.025405942472268447,0.0
