,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,4.866353202662018e-05,8.884416238047774e-05,0.0007562247589796298,0.01226780662877897,0.019131953503867073,0.0,0.00011308282906551424,2.971604095407309e-06,3.9633727840744805e-05,0.0021368828235325986,0.06805575692160726
xmeas02_low,1.6687258787492268e-05,0.0,1.0431029971894368e-06,3.821100276705684e-06,4.6998367062924164e-05,8.023387639076705e-05,0.00019751773901439279,0.0,6.131696626478705e-07,3.0160439352923215e-06,1.0199649931313504e-05,0.00020515505785565565
xmeas03_low,1.5887555672174488e-05,1.042626554666855e-06,0.0,6.497362014650591e-06,6.52419895511395e-05,8.598682473310752e-05,2.4499098910132536e-05,1.982737201006328e-06,0.0,5.128450480183536e-06,1.734362879162084e-05,7.715795363534684e-05
xmeas08_low,4.9969761877161615e-05,3.808116039900427e-06,6.4782426977292635e-06,0.0,0.0001857179486229832,7.792796243735289e-05,7.589173135949984e-05,7.241809746654875e-06,3.808116039900427e-06,0.0,6.335250508230496e-05,2.9153488382386487e-05
xmeas09_low,0.0013065684516233044,3.741218123008017e-05,9.856621488447974e-06,0.0002167467982368328,0.0,0.0026682956006181735,0.0009017210385105123,6.035339988047365e-06,3.4777953654628745e-05,3.4318012298591486e-05,0.0,0.006643998574511041
xmeas21_low,0.0028666231663354823,6.203105499291004e-05,1.9886837736850626e-05,0.0006543236661270351,0.0009633761743854278,0.0,0.010596729380923086,0.0001392624802396701,5.7522858941025466e-05,0.0014402330753713383,5.934264646699245e-05,0.0
xmeas01_high,0.0,4.347536329156289e-06,1.911430884436281e-05,0.0004018438541312521,0.0070077334949875175,0.02424920441557203,0.0,7.32517644407405e-05,0.0004427535096526144,0.0021334528503464583,0.006770518501157573,0.01697426877115886
xmeas02_high,1.7399750365114926e-05,0.0,1.982478256594591e-06,7.262234024846762e-06,3.082032990864076e-05,3.3178022201139195e-05,3.572481175352216e-05,0.0,1.1653645730260634e-06,5.732173205292038e-06,1.938540508233833e-05,7.556628570723654e-05
xmeas03_high,1.0596751795425499e-05,6.131696626478705e-07,0.0,3.821100276705684e-06,2.990094786482643e-05,0.00011687864155825059,2.6382610982063454e-05,1.1660493879387406e-06,0.0,3.0160439352923215e-06,0.00012957859231778584,0.00023454301083102939
xmeas08_high,5.533761402505838e-05,3.008360737233636e-06,5.1177235875743555e-06,0.0,0.00019528923399599697,0.00022426985663078018,0.0001290208435856733,5.720930688762425e-06,3.008360737233636e-06,0.0,5.5185042300810005e-05,0.00022465749163743173
xmeas09_high,0.0006967407922670382,5.620155241700907e-05,9.561011215175734e-05,0.00013041920898965387,0.0,0.037524834373171584,0.0032951721959546872,0.000106879926954631,1.2610863161784747e-05,0.0003262213037505801,0.0,0.0159095710650492
xmeas21_high,0.0014740152616448702,1.1436039879837737e-05,0.0001778847194790141,2.6425501171454873e-05,0.002378065403076854,0.0,0.015564228957787193,0.0002171163574545656,0.00015880208159020542,0.00018135308523397362,0.006799567538563051,0.0
