,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.005876665884892602,0.019872650201777697,0.0,0.0,0.0,1.857481079154641e-05,0.03002933502922934,0.0470779436665616
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0007216826881122385,0.0,0.0,0.0,0.0,0.0018038010536381166,0.0004832903023306181,0.0,0.0,3.5728801679913236e-06,0.0,0.004756396488554981
xmeas21_low,0.0019200851029092536,0.0,0.0,0.0,0.002003237304245076,0.0,0.0053620728199959885,0.0,0.0,0.00018528870289400532,0.003930436698023141,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0022109321892073903,0.030176740230426064,0.0,0.0,0.0,0.00014247096336279262,0.02278471176403811,0.025981538826241806
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,1.8702486053030723e-06,0.0,0.0,0.0,3.001206806833418e-06,2.8519411000945136e-05,7.160953542020094e-06,0.0,0.0,0.0,1.7089885641930751e-06,5.140098799603476e-06
xmeas09_high,0.0003484294994152116,0.0,0.0,0.0,0.0,0.02748193967638452,0.003331717297681461,0.0,0.0,0.0005302573966290042,0.0,0.007776221002390718
xmeas21_high,0.0010576967156871652,0.0,0.0,0.0,0.003464597091349901,0.0,0.016235472769939828,0.0,0.0,2.7910127821517323e-05,0.009744413207208777,0.0
