,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.006760861912670535,0.05415871904905167,0.0,0.0,0.0,1.8951286366890242e-05,0.05373892062214927,0.08859010097053957
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0025498347308596627,0.0,0.0,0.0,0.0,0.0038386799963452465,0.0011718765608751684,0.0,0.0,4.173781672318052e-06,0.0,0.0068165200922779765
xmeas21_low,0.006003804775637273,0.0,0.0,0.0,0.002364149654308938,0.0,0.016891400697100788,0.0,0.0,0.00019085750438499704,0.01473863366336866,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.002261611223434952,0.06722974752142863,0.0,0.0,0.0,0.00014382546292611567,0.022852616308165652,0.024168123732979833
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,6.65406661573795e-06,0.0,0.0,0.0,5.148926392320799e-06,0.0001389106396472175,2.6665804084700756e-05,0.0,0.0,0.0,6.26975740550438e-06,2.1216583600375936e-05
xmeas09_high,0.0012331886824306275,0.0,0.0,0.0,0.0,0.05984859689427529,0.005603882438769593,0.0,0.0,0.0005375355217316238,0.0,0.006134011409052262
xmeas21_high,0.0051859031743883895,0.0,0.0,0.0,0.0029496852086730013,0.0,0.034121704318015235,0.0,0.0,2.8941868903365135e-05,0.030550168144373845,0.0
