,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,9.187118756837724e-05,0.0001298836160889641,0.0008063483261354752,0.0134763567604681,0.028697111308804174,0.0,0.00014960552966132421,3.74857467588245e-05,0.0001965783954893017,0.024664171159786794,0.052771807898997436
xmeas02_low,5.354291934609639e-05,0.0,6.307195370861942e-06,2.1172843897761092e-05,0.0006319585163342613,0.00021390344664903095,0.000740132454882001,0.0,3.6990451192628974e-06,1.767116190045907e-05,3.157309571728737e-05,0.0006143485193895717
xmeas03_low,0.0002155303044854188,6.2970634658678345e-06,0.0,3.6044659922224027e-05,0.0009853915517647775,0.0014203435446093339,6.581700331537393e-05,1.1376549261805832e-05,0.0,2.9787228647351965e-05,0.0002865223365841878,0.00038754900929231567
xmeas08_low,0.00015336419850352115,2.285697982544868e-05,3.8974346486642786e-05,0.0,0.0005671161925812465,0.001844046622348448,0.0008716898956291485,4.1295767584530174e-05,2.285697982544868e-05,0.0,0.00030439506361063055,0.0045920259416481575
xmeas09_low,0.002592411345320293,0.000918270783794168,0.0009281883865169838,0.00072236455885555,0.0,0.014078462815881475,0.001866752623638904,0.0006499334494507096,0.0006762123695487989,0.0014137388827580768,0.0,0.025440110770805647
xmeas21_low,0.0026718607103621613,0.0008043190379997368,0.0011086959991365704,0.0020146697997966943,0.013398980806198542,0.0,0.006868341878691172,0.0011527129564291231,0.0004081673077777642,0.0031956092654102696,0.00541057116420892,0.0
xmeas01_high,0.0,4.2436843313854754e-05,8.244504988496033e-05,0.0020027359242729454,0.007466862236374349,0.039739020043136765,0.0,0.00021947165112009534,0.0005120610930035092,0.002407306560431894,0.02413203154180391,0.04356192600470929
xmeas02_high,5.337722469405526e-05,0.0,1.1793636859981733e-05,3.95917687842965e-05,0.0006568069030356448,0.0018999629770097624,9.281726516078226e-05,0.0,6.916698863708143e-06,0.0002083319272365171,5.9046835295379214e-05,0.00023625243335334784
xmeas03_high,3.1309475099317914e-05,3.6990451192628974e-06,0.0,2.1172843897761092e-05,0.00015211140286534508,0.0009932973219111648,0.00012054856013477737,6.682822017292962e-06,0.0,0.000267628446252102,0.0003036191987911639,0.0009399855460464631
xmeas08_high,0.00046492729821702406,1.7889661950139096e-05,0.00021552883463570705,0.0,0.0028773227099521035,0.002534459751585715,0.0006639273522454324,3.7206975741335185e-05,0.00025696136825074906,0.0,0.0018389838297058398,0.0005540660194963544
xmeas09_high,0.0004527905494391745,8.629129185724627e-05,0.0001468090799301979,0.0006167785395437671,0.0,0.0350783387143626,0.002849435201144928,0.00015592283102508226,0.0005923023112587771,0.0025916537764186644,0.0,0.021387904844676016
xmeas21_high,0.001309357314374746,0.0007705041822529537,0.0004078051824350738,0.0025599839659475243,0.01808516735450556,0.0,0.021564257859531644,0.00037990727728419606,0.0004040552640828456,0.0006943839248956714,0.009773056836108518,0.0
