,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,9.186853790265904e-05,0.0001284782408545448,0.00078974042043889,0.017377308718664757,0.04717018092412658,0.0,0.00014961527976083738,3.748714608311315e-05,0.00019661278761325468,0.02864079707338661,0.08457730961589852
xmeas02_low,0.00010768599735212153,0.0,5.936765911987143e-06,2.079680872002609e-05,0.0007214884100525317,0.00026473759809332836,0.0009820357564315797,0.0,3.69952878630737e-06,1.767349152933176e-05,5.2320173717874315e-05,0.0006383330476734387
xmeas03_low,0.00029968925595335693,6.297887407216819e-06,0.0,3.540449912404649e-05,0.0008802745833424327,0.0016372331388406832,0.00012128748413073234,1.137729069489119e-05,0.0,3.1835306260423634e-05,0.0002693037385855172,0.0006332595231453178
xmeas08_low,0.0003048576672974076,2.285998386827814e-05,3.668534687077369e-05,0.0,0.0006517556279137728,0.0018601830360368068,0.0012108671083769793,4.129845891453439e-05,2.285998386827814e-05,0.0,0.0003445256804045146,0.005107255519526571
xmeas09_low,0.005125412365035407,0.0007879820707968711,0.0007132535164105821,0.0007093449763267662,0.0,0.017113284208127806,0.0025542830200903114,0.0006518898395054148,0.0006924633898161459,0.0010354992449439849,0.0,0.028502979084231005
xmeas21_low,0.005345748777001132,0.0008983173619510026,0.0012685736922782782,0.0020707082345014123,0.012050126930919053,0.0,0.012021510663473371,0.0016355510642210712,0.000363589499641734,0.0033448893315305302,0.007716163730660551,0.0
xmeas01_high,0.0,4.244478323376433e-05,9.15890513716935e-05,0.0023794097535291955,0.008426701900268629,0.060033321993663694,0.0,0.0002194859545381723,0.0005120578627031344,0.0024072950212933415,0.02338464024994568,0.05979321732197763
xmeas02_high,0.00010563842258753538,0.0,1.1001503248244423e-05,3.854009417887517e-05,0.0006596546923506816,0.002055070571254897,0.000166881128815515,0.0,6.85561398517499e-06,0.000206007396507709,9.697046337132102e-05,0.000284944432563683
xmeas03_high,6.261077450756138e-05,3.69952878630737e-06,0.0,2.079680872002609e-05,0.00017261663408755894,0.0010578323085968903,0.00014670823132475975,6.6832575505314645e-06,0.0,0.0002676406612221281,0.0002595961399782276,0.0009294834194222702
xmeas08_high,0.0010007088280086633,1.7892010010798692e-05,0.00021963593593959021,0.0,0.002963597598236927,0.003091343012949851,0.0014776655295421397,3.720940059637568e-05,1.7515765896517703e-05,0.0,0.0016720173221789012,0.0008675966302577047
xmeas09_high,0.0008987317146631956,8.63028310428831e-05,0.00014406729936509744,0.0005115573831391588,0.0,0.05554316898694307,0.0045643770205430825,0.00028056516288358643,0.0003937092461410843,0.00260420792909205,0.0,0.025938641218693374
xmeas21_high,0.002618658515466127,0.000609610555090903,0.0003301118841548,0.00233744344606557,0.018675595354588487,0.0,0.031334124138462933,0.0003799320366217064,0.0004977279860779652,0.0007265601992065089,0.017442651878031942,0.0
