,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,5.713647508429259e-05,9.708608471722186e-05,0.000785974851245346,0.011685943297511997,0.01403587605925548,0.0,0.0001221634310861929,9.781265567346973e-06,6.798977877107886e-05,0.022837222432338374,0.07078068150034839
xmeas02_low,3.357778679384503e-05,0.0,2.089479399549006e-06,7.676928713588166e-06,0.00010589282730649121,0.00011145716078430427,0.0002403567106846692,0.0,1.2277007996648158e-06,6.0538895272937e-06,1.7929801851041776e-05,0.0003481949824942622
xmeas03_low,0.00013397580530666244,2.088046425483038e-06,0.0,1.305680213512604e-05,0.0003008662283401628,0.0004134217800185974,4.261395211410266e-05,3.973129129455825e-06,0.0,1.029635160793226e-05,0.0001100750888802067,0.00011361479706075705
xmeas08_low,9.972729591347889e-05,7.637721989429491e-06,1.2999034600487684e-05,0.0,0.0003285440427146344,0.00026743537096515286,0.0004572214597912185,1.453310020020441e-05,7.637721989429491e-06,0.0,0.0001115723206622231,0.0007193295069137961
xmeas09_low,0.002343333972796855,0.00018588939655379304,0.00017643799354598755,0.0003828561988439921,0.0,0.004667341377018572,0.0019371167153983723,5.4200294625014885e-05,9.019489534012563e-05,0.00015839435351808215,0.0,0.009596102813516513
xmeas21_low,0.0037432343583916586,0.0002733594889863033,7.809264675163384e-05,0.000989860447157016,0.001470530461938557,0.0,0.009957377893621597,0.00029896000222063006,0.0001656167255324464,0.0018544852530248323,0.004756226392223688,0.0
xmeas01_high,0.0,1.4558202794539718e-05,3.598915675211682e-05,0.0005416902085207839,0.006859746046503202,0.016408972004215934,0.0,9.797627533073889e-05,0.0004613599686311444,0.002239615370819359,0.017079760931156804,0.021598222785620253
xmeas02_high,3.474922219029748e-05,0.0,3.9723497017928735e-06,1.4594821440203342e-05,7.046188487138338e-05,0.00024119802014643292,6.028331414524289e-05,0.0,2.334004164391756e-06,0.0001832938182259406,3.4088152706070495e-05,0.00011094478386255379
xmeas03_high,2.045338475418243e-05,1.2277007996648158e-06,0.0,7.676928713588166e-06,5.279619728394184e-05,0.00025550580033772497,8.813429298855183e-05,2.3360642096224706e-06,0.0,5.75100599698525e-06,0.0002173985592830276,0.00041591064304559737
xmeas08_high,0.00015481372970344977,5.969376271461395e-06,1.0159580262160977e-05,0.0,0.0005743552763600929,0.0007164057827123134,0.00029595930312341736,1.1358547722731469e-05,5.907642518944517e-06,0.0,0.0006341354974092725,0.00032863778291175914
xmeas09_high,0.0007797449016166071,6.409479624302472e-05,0.00010909009636666712,0.0003685074994031514,0.0,0.04317527401153091,0.0034694640471029307,0.00012196546388190362,3.3207668601131676e-05,0.0003603292576005904,0.0,0.019575895138113298
xmeas21_high,0.00205900250924799,5.852555182056879e-05,0.00023157564837273954,6.554688367181e-05,0.002303950548976247,0.0,0.020229970439428955,0.0002765499077308832,0.00021967071726798447,0.0003580515594379465,0.014865739209713584,0.0
