,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.0037628284327772903,0.006016001074039152,0.0,0.0,0.0,1.7071159805936363e-05,0.0010237889983427718,0.03313455141937258
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.00018803665273602315,0.0,0.0,0.0,0.0,0.0004181940978359464,0.000133463453884833,0.0,0.0,9.111530748331983e-07,0.0,0.0016236314177103966
xmeas21_low,0.0012897876355803055,0.0,0.0,0.0,0.000759278615226283,0.0,0.004150554176557237,0.0,0.0,0.00015225590052989332,0.002744891173122109,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.00153184390154749,0.009593707301263712,0.0,0.0,0.0,0.00013640211784562707,0.004126299386649603,0.009045968646745863
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,3.709313891489882e-07,0.0,0.0,0.0,6.613888912132446e-07,6.903279365646904e-06,1.4424909822677252e-06,0.0,0.0,0.0,3.651571281940101e-07,1.2138724168591e-06
xmeas09_high,0.0002895204655538632,0.0,0.0,0.0,0.0,0.01945847369327783,0.0022338511743430875,0.0,0.0,4.840047799538372e-06,0.0,0.0062919082748747815
xmeas21_high,0.0005530722298498296,0.0,0.0,0.0,0.0009387079612619821,0.0,0.009540816650100564,0.0,0.0,2.2212337999742466e-05,0.0060397319947953,0.0
