,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.0037573829352034152,0.004501583931524974,0.0,0.0,0.0,1.7059769985289426e-05,0.0009616860052021602,0.032012449447612105
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0001472600328746051,0.0,0.0,0.0,0.0,0.0005119616195925177,0.0001327640112700544,0.0,0.0,9.116894650738176e-07,0.0,0.0018314913681328226
xmeas21_low,0.001285948862312917,0.0,0.0,0.0,0.0006287519612448941,0.0,0.004140730323649991,0.0,0.0,0.00015234180294784375,0.0007797022411013414,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.001987750112545896,0.012903518764825721,0.0,0.0,0.0,0.00013647049573095975,0.004062300696216662,0.014479836130173607
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,3.755383013083754e-07,0.0,0.0,0.0,5.912026280269428e-07,5.126335211574725e-06,1.453558323897585e-06,0.0,0.0,0.0,0.0,9.972272215267163e-07
xmeas09_high,0.0002324702639047202,0.0,0.0,0.0,0.0,0.02208436695559437,0.002143691456935613,0.0,0.0,4.842937515036903e-06,0.0,0.007866432588411666
xmeas21_high,0.0003537150522736961,0.0,0.0,0.0,0.001297371631492542,0.0,0.009641052153506361,0.0,0.0,2.2210956332899856e-05,0.006763086393251875,0.0
