,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.004482605930891257,0.00808661273763401,0.0,0.0,0.0,1.782097077851708e-05,0.026239496945082413,0.0459952639508757
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0004539524823052939,0.0,0.0,0.0,0.0,0.0013036976343250067,0.00037862650689015167,0.0,0.0,2.2943559887344123e-06,0.0,0.002151315882367601
xmeas21_low,0.00162772779506531,0.0,0.0,0.0,0.0010496922450782098,0.0,0.005231518343500371,0.0,0.0,0.0001722251592610917,0.0025371300784637458,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0016687404316167865,0.014751684860634247,0.0,0.0,0.0,0.00013949721416961136,0.019720711592315376,0.01702976888626298
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,1.1039946026609521e-06,0.0,0.0,0.0,2.067349882648026e-06,3.43962458140642e-05,4.822915315752095e-06,0.0,0.0,0.0,1.2799055156967028e-06,5.001730443598041e-06
xmeas09_high,0.0003441959464907837,0.0,0.0,0.0,0.0,0.024187151066739375,0.0016659294546826362,0.0,0.0,5.694615895937307e-06,0.0,0.00463858318695198
xmeas21_high,0.0011880346753500555,0.0,0.0,0.0,0.0012531509586493376,0.0,0.008644956632026487,0.0,0.0,2.557366383881532e-05,0.005984123782029683,0.0
