,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.002855485622958027,0.021098003076676804,0.0,0.0,0.0,0.0,0.05223107377492553,0.08137607885376955
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.00037557840035616716,0.0,0.0,0.0,0.0,0.000273841637801371,0.00019784868976183563,0.0,0.0,0.0,0.0,0.0011411741241308814
xmeas21_low,0.004759493835315436,0.0,0.0,0.0,0.0006698526597013373,0.0,0.013489082351254157,0.0,0.0,0.0,0.008542473547043255,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.00013597998550113075,0.03184958335600097,0.0,0.0,0.0,0.0,0.020052131718550525,0.01430214607905341
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.001048522981541645,0.0,0.0,0.0,0.0,0.05072816248865243,0.004350602435362691,0.0,0.0,0.0,0.0,0.0050707900479947405
xmeas21_high,0.0034184225127242614,0.0,0.0,0.0,0.0010032524326380064,0.0,0.03142261737494197,0.0,0.0,0.0,0.02476175214559509,0.0
