,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.005254163965767081,0.022389838617481717,0.0,0.0,0.0,1.782841039470579e-05,0.05164057816761412,0.08532555630656612
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0014431792984260484,0.0,0.0,0.0,0.0,0.0019218817966328422,0.0006672349735476493,0.0,0.0,2.2952606749645407e-06,0.0,0.0051084745322887756
xmeas21_low,0.004955293532781886,0.0,0.0,0.0,0.0008119870821789048,0.0,0.014088948555678552,0.0,0.0,0.00017229967323062787,0.009809043252362593,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0020919873897947807,0.040108523173869814,0.0,0.0,0.0,0.0001395449418477256,0.0196801627321678,0.018159023276303834
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,3.352876401467601e-06,0.0,0.0,0.0,2.3074946281771577e-06,4.944473421537265e-05,1.2768082252067479e-05,0.0,0.0,0.0,3.0238710659845067e-06,8.102540314139834e-06
xmeas09_high,0.00103017835999398,0.0,0.0,0.0,0.0,0.057148528586616426,0.005277301765333437,0.0,0.0,0.0005129842252976265,0.0,0.00841262396578171
xmeas21_high,0.0029030460646035754,0.0,0.0,0.0,0.0011534310592975783,0.0,0.0371703571771912,0.0,0.0,2.5584661285888642e-05,0.02712588079128548,0.0
