,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.003661071870705734,0.007736496323895761,0.0,0.0,0.0,1.7071401098366637e-05,0.0011951696415565228,0.03487670457315403
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0001816043375144971,0.0,0.0,0.0,0.0,0.00040310084848632025,0.0001472968392959027,0.0,0.0,9.107957541527956e-07,0.0,0.0012986965489175883
xmeas21_low,0.0013032825713141635,0.0,0.0,0.0,0.0007905495759143199,0.0,0.004544985326723899,0.0,0.0,0.00015219869386894002,0.0008415467862082288,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0014432121377604883,0.014079173719144718,0.0,0.0,0.0,0.00013635657581285125,0.005354078157714426,0.008187176245657894
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,3.752652017213276e-07,0.0,0.0,0.0,6.888903451500447e-07,1.1459910480419384e-05,1.6069783418420523e-06,0.0,0.0,0.0,4.264915971060033e-07,1.6666099016046918e-06
xmeas09_high,0.0002980176852502941,0.0,0.0,0.0,0.0,0.01848177675985553,0.0013920935071446835,0.0,0.0,4.838122816238409e-06,0.0,0.004401525316347136
xmeas21_high,0.0007949486250390753,0.0,0.0,0.0,0.00080021048555064,0.0,0.006990372945324022,0.0,0.0,2.220291443087085e-05,0.004397446846300516,0.0
