,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.003331822076320364,0.003539537476453338,0.0,0.0,0.0,0.0,7.761246677537396e-05,0.026684904602583277
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.00021586268599491158,0.0,0.0,0.0,0.0,0.00037679723343516785,0.00016426398377886823,0.0,0.0,0.0,0.0,0.00136872657055966
xmeas21_low,0.00155579790562845,0.0,0.0,0.0,0.0004977143212372886,0.0,0.004346313923507827,0.0,0.0,0.0,0.0009740206290171359,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0018834719968663352,0.007570054486037477,0.0,0.0,0.0,0.0,0.003663882157770404,0.00836912234164366
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.00025058476254123034,0.0,0.0,0.0,0.0,0.019349779859913572,0.0013707877799228698,0.0,0.0,0.0,0.0,0.01616503250486541
xmeas21_high,0.00042818643205505476,0.0,0.0,0.0,0.0018783913142411308,0.0,0.010221269809999343,0.0,0.0,0.0,0.0067795488155960705,0.0
