,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.14236244709503657,0.7433628318584071,0.8045402077722201,0.0,0.0,0.0,0.7899191996921893,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5767195767195767,0.0,0.0,0.0,0.0,0.19047619047619047,0.671957671957672,0.0,0.0,0.0,0.21164021164021163,1.0
xmeas21_low,0.011086474501108648,0.0,0.0,0.0,0.20925720620842572,0.0,0.5072062084257206,0.0,0.0,0.0,0.19207317073170732,0.2635809312638581
xmeas01_high,0.0,0.0,0.0,0.0,0.2561108093427485,0.5382944052145573,0.0,0.0,0.0,0.0,0.2313959804454101,0.6969038565996741
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.3900462962962963,1.0,1.0,0.0,0.0,0.0,0.0,0.08912037037037036
xmeas21_high,0.6596164692611393,0.0,0.0,0.0,0.07839819514946418,0.5823463056965595,0.7295544275239707,0.0,0.0,0.0,0.6074450084602369,0.0
