,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.19930742593305117,0.9199692189303579,0.9807618314736437,0.0,0.0,0.0,0.96652558676414,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5767195767195767,0.0,0.0,0.0,0.0,0.5661375661375662,1.0,0.0,0.0,0.0,0.5767195767195767,1.0
xmeas21_low,0.03242793791574279,0.0,0.0,0.0,0.22200665188470067,0.0,0.5072062084257206,0.0,0.0,0.0,0.19207317073170732,0.4035476718403548
xmeas01_high,0.0,0.0,0.0,0.0,0.2696903856599674,0.548886474741988,0.0,0.0,0.0,0.0,0.2313959804454101,0.8215643671917436
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.4398148148148148,1.0,1.0,0.0,0.0,0.0,0.0,0.4097222222222222
xmeas21_high,0.6596164692611393,0.0,0.0,0.0,0.12521150592216582,0.7306824591088551,0.8164128595600677,0.0,0.0,0.0,0.7024816694867456,0.0
