,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.10311658330126972,0.09580607926125433,0.15698345517506734,0.0,0.0,0.0,0.14236244709503657,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5767195767195767,0.0,0.0,0.0,0.0,0.05291005291005291,0.42328042328042326,0.0,0.0,0.0,0.0,0.6402116402116402
xmeas21_low,0.0,0.0,0.0,0.0,0.032982261640798226,0.0,0.5072062084257206,0.0,0.0,0.0,0.19207317073170732,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.07115697990222705,0.5274307441607822,0.0,0.0,0.0,0.0,0.2313959804454101,0.23927213470939707
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013888888888888888
xmeas21_high,0.6596164692611393,0.0,0.0,0.0,0.051607445008460234,0.09870276367738297,0.25437112239142695,0.0,0.0,0.0,0.13282571912013535,0.0
