,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.015763168012302962,0.006151480199923107,0.006151480199923107,0.41061130334486734,0.25297962322183776,0.3137254901960784,0.006151480199923107,0.012302960399846213,0.04690503652441369,0.2991157247212611,0.9996155324875048
xmeas02_low,0.3,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.5
xmeas03_low,0.23529411764705882,0.0,0.0,0.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882
xmeas08_low,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.4032258064516129,0.08064516129032258,0.0,0.0,0.0,0.11290322580645161,0.20967741935483872
xmeas09_low,0.49012567324955114,0.026929982046678635,0.012567324955116697,0.00718132854578097,0.0,0.118491921005386,0.48473967684021546,0.010771992818671455,0.010771992818671455,0.05206463195691203,0.01436265709156194,0.8204667863554758
xmeas21_low,0.0008088433540037746,0.005122674575357239,0.01779455378808304,0.010245349150714478,0.27824211377729846,0.0,0.4936640603936371,0.0350498786734969,0.01725532488541386,0.11889997303855486,0.21461310326233485,0.007818819088703155
xmeas01_high,0.00027122321670735016,0.008679142934635205,0.013018714401952807,0.03471657173854082,0.4792514239218877,0.5375644155139679,0.0,0.027393544887442365,0.029834553837808517,0.12828858150257663,0.24708435042039598,0.41605641442907515
xmeas02_high,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.0,0.0,0.1111111111111111,0.05555555555555555,0.2222222222222222
xmeas03_high,0.1,0.0,0.0,0.0,0.3,0.4,0.7,0.0,0.0,0.1,0.1,0.5
xmeas08_high,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.0,0.5306122448979592,0.7142857142857143,0.7755102040816326,0.0,0.02040816326530612,0.0,0.2653061224489796,0.2857142857142857
xmeas09_high,0.0,0.0,0.0,0.0033707865168539327,0.046067415730337076,0.9910112359550561,0.9696629213483146,0.010112359550561797,0.030337078651685393,0.21797752808988763,0.0,0.01348314606741573
xmeas21_high,0.6549887892376681,0.015975336322869956,0.00476457399103139,0.049047085201793725,0.25812780269058294,0.21272421524663676,0.3820067264573991,0.004484304932735426,0.018778026905829595,0.037836322869955155,0.24915919282511212,0.0
