,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.032679738562091505,0.015763168012302962,0.008842752787389465,0.5190311418685121,0.7431757016532103,0.803921568627451,0.01768550557477893,0.04267589388696655,0.2103037293348712,0.7893118031526336,1.0
xmeas02_low,0.3,0.0,0.0,0.1,0.2,0.6,0.3,0.0,0.0,0.0,0.2,0.5
xmeas03_low,0.5882352941176471,0.0,0.0,0.11764705882352941,0.7647058823529411,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.7058823529411765
xmeas08_low,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.7741935483870968,0.12903225806451613,0.03225806451612903,0.0,0.0,0.3225806451612903,0.22580645161290322
xmeas09_low,0.5008976660682226,0.0466786355475763,0.02333931777378815,0.10951526032315978,0.0,0.30700179533213645,0.7342908438061041,0.02872531418312388,0.04129263913824058,0.0807899461400359,0.2513464991023339,0.9820466786355476
xmeas21_low,0.018873011593421408,0.018333782690752223,0.06308978161229442,0.03451064977082772,0.5626853599352926,0.0,0.4936640603936371,0.0830412510110542,0.029118360744135884,0.19385279050957133,0.22377999460771097,0.3119439201941224
xmeas01_high,0.00027122321670735016,0.028749660970979116,0.03498779495524817,0.1735828586927041,0.7664768104149715,0.5573637103336045,0.0,0.07160292921074043,0.050718741524274476,0.1963656088961215,0.27176566314076483,0.7618660157309466
xmeas02_high,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.0,0.0,0.2777777777777778,0.1111111111111111,0.5
xmeas03_high,0.1,0.0,0.0,0.1,0.4,0.5,0.8,0.0,0.0,0.2,0.3,0.9
xmeas08_high,0.2653061224489796,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.9183673469387755,0.7551020408163265,0.8163265306122449,0.061224489795918366,0.02040816326530612,0.0,0.30612244897959184,0.7346938775510204
xmeas09_high,0.0011235955056179776,0.0044943820224719105,0.017977528089887642,0.0033707865168539327,0.9415730337078652,0.998876404494382,0.9696629213483146,0.07415730337078652,0.0550561797752809,0.41123595505617977,0.0,0.16292134831460675
xmeas21_high,0.6549887892376681,0.037836322869955155,0.013172645739910314,0.15358744394618834,0.36210762331838564,0.5994955156950673,0.7401905829596412,0.01429372197309417,0.04176008968609866,0.1633968609865471,0.656109865470852,0.0
