,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.022683583237216455,0.009611687812379853,0.008842752787389465,0.421760861207228,0.42945021145713186,0.49019607843137253,0.008458285274894272,0.02191464821222607,0.09457900807381776,0.4755863129565552,1.0
xmeas02_low,0.3,0.0,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.2,0.5
xmeas03_low,0.29411764705882354,0.0,0.0,0.0,0.5294117647058824,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.11764705882352941,0.35294117647058826
xmeas08_low,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.016129032258064516,0.5483870967741935,0.0967741935483871,0.016129032258064516,0.0,0.0,0.20967741935483872,0.20967741935483872
xmeas09_low,0.4919210053859964,0.03231597845601436,0.02154398563734291,0.025134649910233394,0.0,0.12746858168761221,0.49730700179533216,0.026929982046678635,0.025134649910233394,0.05565529622980251,0.026929982046678635,0.9371633752244165
xmeas21_low,0.00350498786734969,0.009166891345376111,0.032623348611485574,0.016716095982744674,0.41790239956861686,0.0,0.4936640603936371,0.05392289026691831,0.020221083850094364,0.1585332973847398,0.21811809112968455,0.08762469668374225
xmeas01_high,0.00027122321670735016,0.015188500135611608,0.02034174125305126,0.07295904529427719,0.611879576891782,0.5405478708977488,0.0,0.04448060754000543,0.03932736642256577,0.16842961757526445,0.24952535937076215,0.5405478708977488
xmeas02_high,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.0,0.0,0.2222222222222222,0.05555555555555555,0.3888888888888889
xmeas03_high,0.1,0.0,0.0,0.0,0.4,0.4,0.7,0.0,0.0,0.2,0.1,0.7
xmeas08_high,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.7551020408163265,0.7142857142857143,0.7755102040816326,0.0,0.02040816326530612,0.0,0.2653061224489796,0.42857142857142855
xmeas09_high,0.0,0.0,0.0,0.0033707865168539327,0.3797752808988764,0.9955056179775281,0.9696629213483146,0.03258426966292135,0.043820224719101124,0.31573033707865167,0.0,0.01348314606741573
xmeas21_high,0.6549887892376681,0.02466367713004484,0.0072869955156950675,0.08576233183856502,0.2670964125560538,0.34164798206278024,0.5106502242152466,0.005605381165919282,0.026065022421524663,0.07511210762331838,0.3870515695067265,0.0
