,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,4.9241857868188675e-05,8.912313624317137e-05,0.000686787411040524,0.00758493390581424,0.005725440832603165,0.0,0.00010674728388578876,2.970344133596972e-06,5.4364775657225525e-05,8.833163288693278e-06,0.034189587694630125
xmeas02_low,8.899851238781588e-06,0.0,1.0494723068017813e-06,3.5228996963490148e-06,2.3377566490473447e-05,6.40217639733922e-05,0.0002699560621292463,0.0,6.154977339767005e-07,2.940290484555698e-06,5.252751676530428e-06,0.0002100524437459768
xmeas03_low,8.227612506963144e-06,1.0465860251702118e-06,0.0,5.990332797938139e-06,0.00014691371471496704,0.00035105161117353215,1.0939163058490297e-05,1.890788447372952e-06,0.0,4.705404344263809e-06,8.931917801190387e-06,3.4222948432891074e-05
xmeas08_low,2.559481939915521e-05,3.82259762044231e-06,6.517864470975138e-06,0.0,0.00010293244140372096,0.00013538262958813694,3.9701423380065576e-05,6.906037884853884e-06,3.82259762044231e-06,0.0,3.210046736574474e-05,0.0007557611152710391
xmeas09_low,0.0005823153111954812,3.753868997854747e-05,9.911721887403032e-06,0.00019954169391314444,0.0,0.002746422854961567,0.0005837240943599285,6.261614345931723e-05,3.48484135028415e-05,0.00028935729323988085,0.0,0.00729256832203112
xmeas21_low,0.0012628147850675144,6.243102754640653e-05,1.9911072628624367e-05,0.000613473839149248,0.0015540007672015057,0.0,0.00480504430621667,0.0002666227835106021,8.390168790033673e-06,0.0014184111690053417,0.0018023403485518594,0.0
xmeas01_high,0.0,4.457475837894106e-06,1.9354305646743054e-05,0.000353823907196146,0.005438934011147898,0.019483646802194533,0.0,0.000136518834174138,0.00044630753360262526,0.0020827820743402627,0.0066136806993415224,0.01752348260170094
xmeas02_high,8.998154084108075e-06,0.0,1.994586929251224e-06,6.695526130123328e-06,7.077179022765392e-05,0.0001711926174291895,1.5722577256601287e-05,0.0,1.169790422687925e-06,5.588225750551885e-06,9.983447246368146e-06,2.3042915723126935e-05
xmeas03_high,5.1466838707754785e-06,6.154977339767005e-07,0.0,3.5228996963490148e-06,3.923115502247574e-05,0.00011476957581294474,4.560783569712744e-05,1.1119726372715063e-06,0.0,2.646173378995224e-06,0.00023431134678888777,0.00012835953849838847
xmeas08_high,2.899245127776109e-05,3.0197964407448394e-06,5.149011411911311e-06,0.0,0.00040332128516218173,0.000487683591691519,5.602546990912453e-05,5.344144744816604e-06,0.00023981741158134797,0.0,0.00025955144522358495,6.860898856396705e-05
xmeas09_high,0.0002661873919469914,5.642095443384914e-05,9.609947436756617e-05,0.0003243696110695647,0.0,0.024375302568833086,0.0020942105496786555,0.00010194277754338669,5.609433544185722e-05,0.0002787951939409898,0.0,0.020598737359425738
xmeas21_high,0.00046117156730063444,6.623829235458315e-05,6.938714899754612e-05,0.0002020047422144517,0.0024172748350614463,0.0,0.01091570684334671,0.00020430790119741312,0.00015962632159020044,0.0001870361072996755,0.006953645472570982,0.0
