,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,4.8670003617681424e-05,8.882446014700867e-05,0.0007561044744315911,0.010519510805035593,0.016418372416806375,0.0,0.00011305903327460771,2.973662325260165e-06,4.6955348333327155e-05,0.00022319990666878897,0.04264888594016114
xmeas02_low,8.387126204150586e-06,0.0,1.0429669572629193e-06,3.820600829385529e-06,2.636065435389127e-05,6.867399159160541e-05,0.00022923397327867658,0.0,6.130897213600844e-07,2.954009272074691e-06,7.834986788309377e-06,0.0002609794959744475
xmeas03_low,8.048397098966648e-06,1.0424906077560822e-06,0.0,6.496512661642755e-06,5.4292220014643766e-05,9.626631236333246e-06,1.6785901655565975e-05,1.982478560276002e-06,0.0,5.022967255387822e-06,1.3322717876262354e-05,5.99567839011661e-05
xmeas08_low,2.5386825424370765e-05,3.8076191382225824e-06,6.47739709417713e-06,0.0,0.00016372823674139897,8.905098198982628e-05,0.00016608890813552888,7.240864382096397e-06,3.8076191382225824e-06,0.0,4.866489020543197e-05,1.4565363076868474e-05
xmeas09_low,0.0006546181102803022,3.741379580333348e-05,9.8584215113846e-06,0.0002167182049619341,0.0,0.0012312069878610003,0.0005551187577668543,6.600778563454533e-05,3.4773377783419125e-05,0.00011008064300397228,0.0,0.004393931950903563
xmeas21_low,0.001303094414891904,6.201555351687526e-05,1.987657617569885e-05,0.0006541911201190698,0.0013399841048314961,0.0,0.0072348975891925365,0.0002272136924373048,8.353670948332232e-06,0.0013993326492122444,0.0009538315472825393,0.0
xmeas01_high,0.0,4.344006660734096e-06,1.910430186924096e-05,0.00040174501143882353,0.005824327796087785,0.024960039470829847,0.0,7.326669180504321e-05,0.00044276177079229095,0.0020678603406260733,0.010948898744050915,0.009997963650635572
xmeas02_high,8.81768916694217e-06,0.0,1.9822196663662154e-06,7.2612846543242e-06,7.652055846691905e-05,5.123687698307127e-05,2.4454887359007437e-05,0.0,1.165212617341247e-06,5.614272427825851e-06,1.4891131610806157e-05,5.8813156613377636e-05
xmeas03_high,5.3568280567619335e-06,6.130897213600844e-07,0.0,3.820600829385529e-06,2.636065435389127e-05,3.9037912700535076e-05,1.804419236464609e-05,1.1658972985039677e-06,0.0,2.954009272074691e-06,0.0001521986865847295,0.0001307863673384861
xmeas08_high,2.7947228307820676e-05,3.0079682752260177e-06,5.117055714675814e-06,0.0,0.00013760930696107303,0.00015558614375054745,8.824210826069052e-05,5.720184023054033e-06,0.00023816466661415352,0.0,6.805143569390226e-05,0.0001745549499669078
xmeas09_high,0.00035442373918357603,5.6194114624989883e-05,9.559745443614215e-05,0.0003502398046699391,0.0,0.020213067530124758,0.002250936849964192,0.00010686577578956757,5.6194114624989883e-05,0.00024999265820244593,0.0,0.011195571367786645
xmeas21_high,0.0006585712701423726,6.550508484421717e-05,6.869199827406146e-05,0.00020105853104420058,0.0033173486303773505,0.0,0.007990711258305245,0.00021707484409477803,0.00015881311097136616,0.00018117342414468297,0.00180360932563836,0.0
