,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.00433567617009858,0.022695274749431872,0.0,0.0,0.0,0.0,0.025328717759973068,0.04124343044056686
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0006250081397852158,0.0,0.0,0.0,0.0,0.0014894582280285066,0.0004203649921758961,0.0,0.0,0.0,0.0,0.002851863926378138
xmeas21_low,0.0020377111477405457,0.0,0.0,0.0,0.0014465144374889208,0.0,0.0053594720663323,0.0,0.0,0.0,0.004055448408814215,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0009412940550287747,0.023164826201908392,0.0,0.0,0.0,0.0,0.022782743623030267,0.02057159262424043
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.00043332297477596994,0.0,0.0,0.0,0.0,0.023160341096208015,0.001823482282000331,0.0,0.0,0.0,0.0,0.015283827516936448
xmeas21_high,0.0016534070921943762,0.0,0.0,0.0,0.002351253120965505,0.0,0.011599706120012723,0.0,0.0,0.0,0.00969118786206665,0.0
