,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.0031389238883506006,0.008911969819808251,0.0,0.0,0.0,1.7064433762545706e-05,0.0022402737028484375,0.07138328875260931
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.00045082308094780693,0.0,0.0,0.0,0.0,0.0009451580323983633,0.00040018192768892405,0.0,0.0,9.119278069978646e-07,0.0,0.0032684799865329997
xmeas21_low,0.0038769266094936185,0.0,0.0,0.0,0.00022097206512490904,0.0,0.012185272111398847,0.0,0.0,0.00015234939940500796,0.002318790977630081,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.002865206464006927,0.03093045295987936,0.0,0.0,0.0,0.00013647602318703946,0.0006821457384190834,0.011339850756953354
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,1.131473841895339e-06,0.0,0.0,0.0,6.752230289691737e-07,1.3409960538887481e-05,4.400809160787343e-06,0.0,0.0,0.0,0.0,2.46687206518072e-06
xmeas09_high,0.0007004923473178744,0.0,0.0,0.0,0.0,0.059380601681569584,0.0035183518307915357,0.0,0.0,4.84421707957944e-06,0.0,0.00922983726452266
xmeas21_high,0.0010683122127976652,0.0,0.0,0.0,0.0010705295938235253,0.0,0.031234802167219144,0.0,0.0,2.2217119679657214e-05,0.021200226061044818,0.0
