,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.002450776551177841,0.06146609470384589,0.0,0.0,0.0,0.0,0.08068941674203338,0.09178451388332665
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0012338614992095532,0.0,0.0,0.0,0.0,0.0008014656587401964,0.0006624217433771824,0.0,0.0,0.0,0.0,0.0027337737231148407
xmeas21_low,0.01084062965068296,0.0,0.0,0.0,0.000842228578126633,0.0,0.03128939578542705,0.0,0.0,0.0,0.033454182806305244,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.00026961830445598056,0.05517063386932177,0.0,0.0,0.0,0.0,0.031502087288591926,0.018517293232057457
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.002482012451644428,0.0,0.0,0.0,0.0,0.05829773994287661,0.010676662583730175,0.0,0.0,0.0,0.0,0.0073119991147854065
xmeas21_high,0.00996552757035047,0.0,0.0,0.0,0.0012360605365691853,0.0,0.0634794024608933,0.0,0.0,0.0,0.06398199384389693,0.0
