,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.0025030707492770953,0.004508339366806765,0.0,0.0,0.0,0.0,0.024211523794258234,0.028098881892038796
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0003309137337497017,0.0,0.0,0.0,0.0,0.0005351399310529782,0.00021860028200778773,0.0,0.0,0.0,0.0,0.0016139113935891235
xmeas21_low,0.0016850116958281943,0.0,0.0,0.0,0.0005537899627859371,0.0,0.004593367141145729,0.0,0.0,0.0,0.0023950401565568918,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0007013322576359165,0.004196134199123521,0.0,0.0,0.0,0.0,0.02160895615357283,0.006566886444655404
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0003475444263621683,0.0,0.0,0.0,0.0,0.021990403030792114,0.0014379125344871839,0.0,0.0,0.0,0.0,0.015375237822443294
xmeas21_high,0.0008988479314188814,0.0,0.0,0.0,0.0012492901679285256,0.0,0.010126903154064283,0.0,0.0,0.0,0.007898034318938468,0.0
