,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.004821587660472494,0.022458395299558377,0.0,0.0,0.0,0.0,0.03567751016701697,0.07356069047214121
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0010121670138067752,0.0,0.0,0.0,0.0,0.0013694165195277924,0.0006608890867934494,0.0,0.0,0.0,0.0,0.0028934237756399264
xmeas21_low,0.005080850631701499,0.0,0.0,0.0,0.000697546522140599,0.0,0.013972942457960694,0.0,0.0,0.0,0.006444682244130003,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0016173887044227907,0.01915456959392111,0.0,0.0,0.0,0.0,0.018339541478517095,0.01826083280842624
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0010472415670127657,0.0,0.0,0.0,0.0,0.05011562418224442,0.004388471922113848,0.0,0.0,0.0,0.0,0.016937187081884606
xmeas21_high,0.0027304605183201226,0.0,0.0,0.0,0.0009031889624156199,0.0,0.030816548940015804,0.0,0.0,0.0,0.023020856865565282,0.0
