,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.001049330374290991,0.0036836413466072183,0.0,0.0,0.0,0.0,0.029254513236157145,0.04002334031581542
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.00012276218897666694,0.0,0.0,0.0,0.0,0.00010870001744394932,6.522008295679901e-05,0.0,0.0,0.0,0.0,0.0006748234394468239
xmeas21_low,0.0015785921325626,0.0,0.0,0.0,0.000531330063142779,0.0,0.004411547026635241,0.0,0.0,0.0,0.002699289723378582,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.00012287664462130675,0.0030782660233786606,0.0,0.0,0.0,0.0,0.022339869448841757,0.01796249959276241
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0003479813345243479,0.0,0.0,0.0,0.0,0.022347426473345408,0.0014254330119297912,0.0,0.0,0.0,0.0,0.004716010587655757
xmeas21_high,0.001123058234932141,0.0,0.0,0.0,0.0016588128114030096,0.0,0.010543387613930807,0.0,0.0,0.0,0.0081304113930188,0.0
