,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.00730171783106488,0.04089983060541391,0.0,0.0,0.0,0.0,0.029215349927987355,0.07595506287906695
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0011569227101351253,0.0,0.0,0.0,0.0,0.002221678689357601,0.0007737947381488196,0.0,0.0,0.0,0.0,0.004022085549005018
xmeas21_low,0.003946155387018391,0.0,0.0,0.0,0.0025012929473801097,0.0,0.010771655888377876,0.0,0.0,0.0,0.004713371511255407,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0025435291963169454,0.04510424197555731,0.0,0.0,0.0,0.0,0.01898903505701463,0.0371899882217912
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0007056190259127673,0.0,0.0,0.0,0.0,0.04518072802452289,0.0036720393568043038,0.0,0.0,0.0,0.0,0.019875842791737645
xmeas21_high,0.0020656871228049182,0.0,0.0,0.0,0.004712223767137522,0.0,0.02412892584405493,0.0,0.0,0.0,0.016184484976543838,0.0
