,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.008580143323249096,0.05660117249229631,0.0,0.0,0.0,0.0,0.03618569519556282,0.0840101324604599
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0017539515264627104,0.0,0.0,0.0,0.0,0.0028906420009786864,0.0011627178847187696,0.0,0.0,0.0,0.0,0.005108338509605474
xmeas21_low,0.0059350304600564495,0.0,0.0,0.0,0.002200592342960616,0.0,0.016437210323508165,0.0,0.0,0.0,0.007260518248168965,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.003088036097705821,0.06217730067443087,0.0,0.0,0.0,0.0,0.01831125271625828,0.03397879414470918
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0010607980370417997,0.0,0.0,0.0,0.0,0.05552872859026562,0.00567487835947316,0.0,0.0,0.0,0.0,0.0187262754181167
xmeas21_high,0.0031184546178543255,0.0,0.0,0.0,0.004310220661644492,0.0,0.035917390352723406,0.0,0.0,0.0,0.024462064532401854,0.0
