,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.00928587118295385,0.058099436458035794,0.0,0.0,0.0,0.0,0.03637389165643973,0.08518656311161561
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.001969961283541901,0.0,0.0,0.0,0.0,0.0036573281326034686,0.0013257404847404118,0.0,0.0,0.0,0.0,0.0062085599762536185
xmeas21_low,0.006135022872475468,0.0,0.0,0.0,0.003055273201283922,0.0,0.017297774808645458,0.0,0.0,0.0,0.007780397977147508,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.003049149364323452,0.06533981525495308,0.0,0.0,0.0,0.0,0.018311040852703863,0.0356170723543869
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0010653940444558764,0.0,0.0,0.0,0.0,0.057348355794110316,0.006192118555152715,0.0,0.0,0.0,0.0,0.01943261871887522
xmeas21_high,0.003242463498868339,0.0,0.0,0.0,0.0050244799583988985,0.0,0.03751439310315272,0.0,0.0,0.0,0.025146894181234346,0.0
