,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.0040519305865549336,0.008161197340016167,0.0,0.0,0.0,0.0,0.028964074339606523,0.06391438898821156
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0006682123261105919,0.0,0.0,0.0,0.0,0.0008948070523765887,0.00043988095007705373,0.0,0.0,0.0,0.0,0.0022516484745844683
xmeas21_low,0.0033786004701396115,0.0,0.0,0.0,0.0007443818194940829,0.0,0.009274178380366777,0.0,0.0,0.0,0.004373841472355602,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0011947624135063778,0.007837624396519154,0.0,0.0,0.0,0.0,0.019032509037813155,0.020765277497381912
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0006966206704483929,0.0,0.0,0.0,0.0,0.0413131783417297,0.0029009667472467853,0.0,0.0,0.0,0.0,0.018453402305717168
xmeas21_high,0.0018088630572837433,0.0,0.0,0.0,0.0011312274920709632,0.0,0.020346264356255923,0.0,0.0,0.0,0.015409323736634482,0.0
