,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.24048646528050216,0.9176147508826991,0.9803844644958808,0.0,0.0,0.010592389172224402,0.9654766575127501,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5540540540540541,0.0,0.0,0.0,0.0,0.4527027027027027,0.9932432432432432,0.0,0.0,0.0,0.5472972972972973,1.0
xmeas21_low,0.02532061821769155,0.0,0.0,0.0,0.3939493587635646,0.0,0.5767839526471555,0.0,0.0,0.006247944755014798,0.20749753370601776,0.4518250575468596
xmeas01_high,0.0,0.0,0.0,0.0,0.4451236454570714,0.5365379272020006,0.0,0.0,0.0,0.006112809113642679,0.2197832731314254,0.8174492914698528
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
xmeas09_high,0.0,0.0,0.0,0.0,0.6402597402597403,1.0,0.9987012987012988,0.0,0.0,0.023376623376623377,0.0,0.33766233766233766
xmeas21_high,0.7045524930318984,0.0,0.0,0.0,0.16351811706410654,0.7695881077733044,0.8429854444100341,0.0,0.0,0.00898110870238464,0.7516258903685351,0.0
