,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.16320125539427227,0.7375441349548842,0.8003138485680659,0.0,0.0,0.007061592781482934,0.7854060415849353,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5540540540540541,0.0,0.0,0.0,0.0,0.18243243243243243,0.6756756756756757,0.0,0.0,0.0,0.21621621621621623,0.9932432432432432
xmeas21_low,0.009536336731338375,0.0,0.0,0.0,0.37125945412693195,0.0,0.5767839526471555,0.0,0.0,0.006247944755014798,0.20749753370601776,0.29102268990463664
xmeas01_high,0.0,0.0,0.0,0.0,0.4198388441233676,0.5284801333703807,0.0,0.0,0.0,0.006112809113642679,0.2197832731314254,0.6899138649624896
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
xmeas09_high,0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.9987012987012988,0.0,0.0,0.023376623376623377,0.0,0.04285714285714286
xmeas21_high,0.7045524930318984,0.0,0.0,0.0,0.09166924744502943,0.6190771136574791,0.7522452771755962,0.0,0.0,0.006193868070610096,0.6512852276246516,0.0
