,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.148685759121224,0.23734797959984308,0.3001176932130247,0.0,0.0,0.0,0.28520988622989407,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5472972972972973,0.0,0.0,0.0,0.0,0.02702702702702703,0.44594594594594594,0.0,0.0,0.0,0.0,0.7972972972972973
xmeas21_low,0.0,0.0,0.0,0.0,0.12265702071686944,0.0,0.5767839526471555,0.0,0.0,0.005261427162117725,0.20749753370601776,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.19477632675743262,0.5204223395387607,0.0,0.0,0.0,0.004445679355376493,0.2197832731314254,0.3350930814115032
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.0,1.0,0.9987012987012988,0.0,0.0,0.015584415584415584,0.0,0.0
xmeas21_high,0.7045524930318984,0.0,0.0,0.0,0.0715391762155466,0.2186435428925364,0.35738618767420255,0.0,0.0,0.0,0.256426138123258,0.0
