,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.148685759121224,0.4174185955276579,0.48018830914083954,0.0,0.0,0.0007846214201647705,0.4652805021577089,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5472972972972973,0.0,0.0,0.0,0.0,0.02702702702702703,0.44594594594594594,0.0,0.0,0.0,0.0,0.9324324324324325
xmeas21_low,0.001644195988161789,0.0,0.0,0.0,0.21999342321604734,0.0,0.5767839526471555,0.0,0.0,0.006247944755014798,0.20749753370601776,0.04011838211114765
xmeas01_high,0.0,0.0,0.0,0.0,0.28257849402611834,0.5215337593776049,0.0,0.0,0.0,0.006112809113642679,0.2197832731314254,0.4631842178382884
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.06493506493506493,1.0,0.9987012987012988,0.0,0.0,0.023376623376623377,0.0,0.0
xmeas21_high,0.7045524930318984,0.0,0.0,0.0,0.0715391762155466,0.36079281511303807,0.49953545989470427,0.0,0.0,0.0012387736141220192,0.39857541034375965,0.0
