,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.148685759121224,0.5774813652412711,0.6402510788544528,0.0,0.0,0.003923107100823852,0.6253432718713221,1.0
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.5472972972972973,0.0,0.0,0.0,0.0,0.02702702702702703,0.4594594594594595,0.0,0.0,0.0,0.006756756756756757,0.9864864864864865
xmeas21_low,0.004274909569220651,0.0,0.0,0.0,0.30845116737915157,0.0,0.5767839526471555,0.0,0.0,0.006247944755014798,0.20749753370601776,0.15455442288720816
xmeas01_high,0.0,0.0,0.0,0.0,0.3578771881078077,0.5237565990552931,0.0,0.0,0.0,0.006112809113642679,0.2197832731314254,0.576549041400389
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
xmeas09_high,0.0,0.0,0.0,0.0,0.2961038961038961,1.0,0.9987012987012988,0.0,0.0,0.023376623376623377,0.0,0.0
xmeas21_high,0.7045524930318984,0.0,0.0,0.0,0.07246825642613812,0.48776711056054506,0.6258903685351502,0.0,0.0,0.0037163208423660575,0.5249303189842056,0.0
