,x1_high,x2_high,x3_high,x6_high,x7_high,x8_high,x9_high,x21_high,x1_low,x2_low,x3_low,x6_low,x7_low,x8_low,x9_low,x21_low
x1_high,0.0,0.0,0.0,0.0,0.012632827169414523,0.0025943234389149586,0.004628134945529655,0.01699786405111508,0.0,0.0,0.0,0.015318085965689787,0.01301501820820867,0.0,0.0004921613238164419,0.026909523255403283
x2_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x3_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x6_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x7_high,0.016317748141507486,0.0,0.0,0.0,0.0,0.005760561730477769,0.001102686426377496,0.056761680680735296,0.006940869307149298,0.0,0.0,0.010525323875668884,0.0,0.0,0.0020721646143785446,0.022403135564547462
x8_high,0.0011805866214089182,0.0,0.0,0.0,0.0023328659465410573,0.0,0.0007291102503250947,0.005625143208192544,0.0005967254007768702,0.0,0.0,0.0008939711653572435,0.0004419656384593028,0.0,0.0009087685432567076,0.0023081203726076933
x9_high,0.002367025739707653,0.0,0.0,0.0,0.018281232122557646,0.006716890978731982,0.0,0.011617383361312293,0.001115086589864004,0.0,0.0,0.00995497576650118,0.0008692464028301198,0.0,0.0,0.02272516758517071
x21_high,0.06267764455315905,0.0,0.0,0.0,0.04284022921983617,0.006233388908184006,0.03813481095169306,0.0,0.006857325147311619,0.0,0.0,0.0736773005638066,0.0750539065319202,0.0,0.0011314199476308334,0.0
x1_low,0.0,0.0,0.0,0.0,0.013433087265182086,0.004029923131698821,0.026286068797175682,0.008772962555255854,0.0,0.0,0.0,0.04769100964907358,0.0043057478060070445,0.0,0.0006376185338342553,0.005112837897736218
x2_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x3_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x6_low,0.07041317284695606,0.0,0.0,0.0,0.07016825270589888,0.009038132656167005,0.053097892561623845,0.001155963477478803,0.012867410705352385,0.0,0.0,0.0,0.005750975234757594,0.0,0.00014066183714600542,0.03585475891465379
x7_low,0.061653152088921775,0.0,0.0,0.0,0.0,0.00526539339050299,0.03436645535198097,0.002985155985642119,0.008131197463577015,0.0,0.0,0.06609071300189825,0.0,0.0,0.00039025791638301204,0.11239686595254458
x8_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x9_low,0.00026005197894071947,0.0,0.0,0.0,0.0010683511342036895,6.1929402947361905e-06,0.0,0.003247944745787227,0.00048737947756404004,0.0,0.0,0.0024288244726980357,0.004337451643875075,0.0,0.0,0.00014310520459647437
x21_low,0.011187906869500767,0.0,0.0,0.0,0.048679435544874125,0.0032476231151425954,0.007029628484835556,0.0,0.0076700221344223,0.0,0.0,0.0040360650274674625,0.030097470561241988,0.0,0.0017958188452701232,0.0
