,x1_high,x2_high,x3_high,x6_high,x7_high,x8_high,x9_high,x21_high,x1_low,x2_low,x3_low,x6_low,x7_low,x8_low,x9_low,x21_low
x1_high,0.0,0.0,0.0,0.0,0.017700838588749122,0.002694547389780576,0.005876918443985716,0.028413062828024294,0.0,0.0,0.0,0.019386893020360608,0.022304196321939435,0.0,0.0009945847415582406,0.041874680008544767
x2_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x3_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x6_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x7_high,0.024742161566178117,0.0,0.0,0.0,0.0,0.005386181294733457,0.0014371341251999748,0.07413758853742147,0.01065515664328329,0.0,0.0,0.012785496460676556,0.0,0.0,0.0022642066071845517,0.029402037754931803
x8_high,0.0026215118553199134,0.0,0.0,0.0,0.0047813601349012864,0.0,0.0015878272238252467,0.016847255771230068,0.0012150424771566468,0.0,0.0,0.0018398092262471165,0.002738374273570151,0.0,0.001238994145914325,0.005858534239544349
x9_high,0.005684332477695263,0.0,0.0,0.0,0.028713199128854824,0.00765942601824229,0.0,0.04656468960454492,0.0022353225549105876,0.0,0.0,0.012314004394994325,0.0013624960228592626,0.0,0.0,0.024592389846699324
x21_high,0.11046003151497313,0.0,0.0,0.0,0.0759109357011505,0.00740352222598392,0.03885401740678472,0.0,0.01728021002086892,0.0,0.0,0.06917106287797628,0.0835150347910955,0.0,0.0021530229721871295,0.0
x1_low,0.0,0.0,0.0,0.0,0.029470053097243685,0.005221500736381094,0.027021870769420524,0.030344315333056045,0.0,0.0,0.0,0.04957844993356375,0.015920166343531834,0.0,0.001405138919979229,0.007888984354783812
x2_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x3_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x6_low,0.1324230336667591,0.0,0.0,0.0,0.13094985483690952,0.010140569328223584,0.05534020206380718,0.018629601637178035,0.03858133359770729,0.0,0.0,0.0,0.01925201390981019,0.0,0.002487851702539399,0.04050772432020683
x7_low,0.11247600371156345,0.0,0.0,0.0,0.0,0.006710922463743841,0.03492742629366667,0.013975512322258084,0.019443938652307702,0.0,0.0,0.06106384409702857,0.0,0.0,0.001064774673791059,0.1600805360343731
x8_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x9_low,0.0007570139830107885,0.0,0.0,0.0,0.0023431430039277143,1.4040766037762594e-05,0.0,0.00644254757650482,0.0015158534653114718,0.0,0.0,0.006822959833302242,0.010363342682044006,0.0,0.0,0.00037621718088350244
x21_low,0.016606879290634455,0.0,0.0,0.0,0.05768598762807485,0.0034596342425224067,0.006344256155681092,0.0,0.011532246729943935,0.0,0.0,0.006389358435865594,0.03206371900671416,0.0,0.0020131241427742896,0.0
