,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.00024325576191016747,0.00018318297619403928,7.438824369820015e-05,0.0024233928477994035,0.00022802378636357565,0.0,0.00017291200791276086,0.00023289255814996248,0.00030908485144476674,3.897704520824094e-05,0.005209221903923962
xmeas02_low,3.159755462655074e-06,0.0,1.0496643519605646e-06,0.00021957913202597616,6.334333012138787e-05,0.00015544093942762176,0.00018552887791735054,0.0,6.170253102919711e-07,2.960385950372597e-06,0.00016286208663805795,0.0003303885822750843
xmeas03_low,0.0008773412524066791,1.0472646161970168e-06,0.0,0.00016713740839057774,0.0005473315152479251,0.0002966329697325312,0.00013632143092024053,0.000276435963625982,0.0,0.00019214486104820864,0.00011206574970216526,0.0003630507411315683
xmeas08_low,7.467820568588294e-05,0.00021674497784080648,0.00016745386303373535,0.0,0.00016210179877848313,0.0007547035072583047,0.0001728285909675229,0.0001574346249955845,0.00021695885704698,0.0,0.0001255531244185753,0.0002449782714401535
xmeas09_low,0.00013095872835216187,0.0002515943905736671,0.00014125669340410305,0.000634940766957148,0.0,0.0017109779156638401,0.0019356527183916118,0.00012410568147305844,0.0002318025890155717,0.00018894780862129318,0.0,0.001996183188753932
xmeas21_low,0.0005943294237523402,4.205333014475748e-05,0.00036200436742192787,0.0002625842904750375,0.0013624419750128973,0.0,0.0003735817479020794,0.0003229865838824905,0.0001526698385156872,0.00020183665587713954,0.0005096553231360276,0.0
xmeas01_high,0.0,0.0001951101666156397,0.00013681205513284744,0.000584231795777008,0.0008343293055879401,0.008615912771750675,0.0,0.0003806805300564614,0.0001861106005872752,0.0004341018893164446,0.013065184617916229,0.0002673711208829123
xmeas02_high,0.00017951373575958261,0.0,0.00028158238875646875,0.0001620296912050453,0.00024345103808926422,0.0003190238779762927,0.0001313879239409969,0.0,1.165972692208597e-06,0.0005062720500126708,0.0001052431760525344,0.0003527756953054307
xmeas03_high,3.159755462655074e-06,6.158969981862665e-07,0.0,0.00021803135006815468,0.00024235709668491185,5.4170303867386004e-05,0.00019460943457435403,1.1733079758290414e-06,0.0,0.00024197117611757355,0.00016054178583509398,0.0002736153123555161
xmeas08_high,0.00030870768088407967,0.00024038752064095293,0.00019016405177729872,0.0,0.0006729338146352871,0.0002949213390091317,0.0002162814598965162,0.0005031199895693846,0.00024007721266997362,0.0,0.0005761770715449553,0.000912872178370593
xmeas09_high,3.805479321062937e-05,0.0001673071930607994,0.00011061302028133876,0.00012605307307905186,0.0,0.004551348457405037,0.00011734778407921628,0.00010129036560417634,0.0001575309202392468,0.0008254814935850725,0.0,0.0007142936589374139
xmeas21_high,0.00010829077342940026,0.00028551189800015043,3.5972625496419376e-05,0.0007648777291143613,0.0008626962350574419,0.0,0.003722771908425204,4.0210024305669595e-05,8.012438300849865e-05,0.00010144191925682185,0.002758995840282251,0.0
