,xmeas01_low,xmeas02_low,xmeas03_low,xmeas08_low,xmeas09_low,xmeas21_low,xmeas01_high,xmeas02_high,xmeas03_high,xmeas08_high,xmeas09_high,xmeas21_high
xmeas01_low,0.0,0.0,0.0,0.0,0.006238056088843159,0.023689869562368255,0.0,0.0,0.0,1.8952922521969054e-05,0.02910300293031826,0.0478889811526308
xmeas02_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas09_low,0.0008301135119719516,0.0,0.0,0.0,0.0,0.0022066582582452752,0.0005879432674398443,0.0,0.0,4.174072315747528e-06,0.0,0.00558878754961421
xmeas21_low,0.002015578616722957,0.0,0.0,0.0,0.002557131430611495,0.0,0.005550949144347278,0.0,0.0,0.00019104777875744716,0.0028008470701384094,0.0
xmeas01_high,0.0,0.0,0.0,0.0,0.0024687799516074182,0.03227230887160599,0.0,0.0,0.0,0.00014392988593251932,0.021908683687377615,0.02902571101131328
xmeas02_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas03_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xmeas08_high,2.2536799205173628e-06,0.0,0.0,0.0,3.547822016027996e-06,3.0797276294505365e-05,8.72796664839771e-06,0.0,0.0,0.0,1.7154563859625862e-06,5.984696981686396e-06
xmeas09_high,0.0003503304607763668,0.0,0.0,0.0,0.0,0.02842569453434471,0.0026807773943458672,0.0,0.0,0.0005536638470144393,0.0,0.00817872592692217
xmeas21_high,0.0011034944116119344,0.0,0.0,0.0,0.004348158716615495,0.0,0.01565772313081888,0.0,0.0,2.8944724727317647e-05,0.008585731372066148,0.0
